2008;2008/06;05.151.918/0001-55;A A COSTA MERLO E CIA LTDA;RUA DR MARIO CARNEIRO LEAO,262;14140-000;CENTRO;Cravinhos;São Paulo
2008;2008/10;Sem Informação;A A DA SILVA BOUTIQUE ME;RUA MARIO RIBEIRO 755 LJ 06;SI;Sem Informação;Guarujá;São Paulo
2010;2010/07;03.770.844/0001-00;A A DA SILVA CONSTRUCOES;RUA RUBENS LUCCATS,185;04411-220;AMERICANOPOLIS;São Paulo;São Paulo
2009;2009/06;04.012.433/0001-18;A A DA SILVA POUSADA ME;ESTRADA DO MORRO GRANDE, 3000;06700-000;ATALAIA;Cotia;São Paulo
2009;2009/04;07.460.980/0001-54;A A DE QUEIROZ LAVA JATO ME;AV. ARTHUR NONATO, 3047;15084-000;JD. SANTA CATARINA;São José do Rio Preto;São Paulo
2010;2010/01;Sem Informação;A A DOS SANTOS CONSTRUÇÃO;RUA ANTONIO FERREIRA LARANJA, 429;SI;JARDIM GARCIA;Campinas;São Paulo
2008;2008/10;06.230.306/0001-10;A A DOS SANTOS DE QUEIROZ ME;AV BERNARDINO DE CAMPOS,921;12600-200;CABELINHA;Lorena;São Paulo
2009;2009/06;10.722.633/0001-67;A A DOS SANTOS EPP;RUA CONDE FRANCISCO  S N;16010-000;CENTRO;Araçatuba;São Paulo
2008;2008/12;04.621.245/0001-97;A A ESTACIONAMENTO LTDA-ME;AVENIDA SAO FRANCISCO,246;11013-202;CENTRO;Santos;São Paulo
2010;2010/07;07.674.679/0001-43;A A FERNANDES EST E LAVA RAPIDO LTDA ME;RUA MARIA CANDIDA,790;02071-001;VILA GUILHERME;São Paulo;São Paulo
2009;2009/05;01.711.104/0001-77;A A FOLTRAN;LARGO DE SAO BENTO EM TIETE SP;18530-000;JARDIM DO PAÇO;Tietê;São Paulo
2008;2008/12;64.931.405/0001-26;A A G P MATERIAIS DE CONSTRUÇÃO LTDA;RUA SERAFINA DEMONTE, 54;15030-770;Sem Informação;São José do Rio Preto;São Paulo
2009;2009/02;00.245.675/0001-09;A A GARCIA BERGAMINI BATERIAS;AV. PIRAPORINHA, 498;09950-000;V. NOGUEIRA;São Bernardo do Campo;São Paulo
2008;2008/10;58.901.604/0001-99;A A GARCIA E CIA LTDA;RUA MARIA A. SANTANA, 115;15051-340;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/09;04.563.517/0001-40;A A GONCALEZ TRANSPORTE ME;RUA ANTONIO JOSE VAZ,99;04191-190;PARQUE BRISTOL;São Paulo;São Paulo
2009;2009/12;03.792.984/0001-89;A A J COMERCIO DE ALIMENTOS LTDA;AV. INDUSTRIAL,600 - LJ 21/22;09080-500;JARDIM;Santo André;São Paulo
2008;2008/11;04.744.258/0001-53;A A MARCUSSO ALBANO ME;RUA SANTA CATARINA,1720;18708-005;CENTRO;Avaré;São Paulo
2008;2008/12;04.686.014/0001-61;A A P DOS SANTOS FERREIRA LANCHES ME;AV MARTINS FONTES,803;11085-000;SABOO;Santos;São Paulo
2009;2009/11;68.924.869/0001-66;A A POSTO DE SERVICOS LTDA;RUA ARMANDO STRAZZACAPPA,550;13087-605;JD STA CANDIDA;Campinas;São Paulo
2009;2009/03;02.292.206/0001-68;A A PROENCA GUARUJA;AV MIGUEL ALONSO GONZALEZ,44;11420-220;JD LAS PALMAS;Guarujá;São Paulo
2010;2010/06;05.245.393/0001-17;A A R ARIELO;AV PAULISTA O 1961;17280-000;DISTRITO INDUSTRIAL;Pederneiras;São Paulo
2010;2010/06;00.873.550/0001-15;A A R PIRES ME;RUA VINTE E OITO DE OUTUBRO,259;18087-080;JARDIM DO PAÇO;Sorocaba;São Paulo
2011;2011/05;08.164.962/0001-98;A A RODRIGUES ARMARINHO ME;RUA FERNANDO CASAGRANDE,19;13840-090;JD NOVO II;Mogi Guaçu;São Paulo
2009;2009/09;53.342.705/0001-53;A ADAMIU;R CONCEICAO,233;13010-050;CENTRO;Campinas;São Paulo
2009;2009/05;Sem Informação;A AFONSO S MANUT LTDA;FABRICA DA VOTORAN;SI;Sem Informação;Votorantim;São Paulo
2009;2009/02;04.164.250/0002-07;A AGENCIA DE SERVIÇOS EFICAZ S/C LTDA.;RUA CIDADE DE MAUA, 57;09912-210;Sem Informação;Diadema;São Paulo
2011;2011/03;05.348.746/0001-04;A AGNELLO IMOVEIS LTDA;RUA ESTEVAM LEAO BOURROUL,1556;14400-750;CENTRO;Franca;São Paulo
2012;2012/03;10.965.295/0001-94;A AGUIA CRIACOES E EVENTOS LTDA ME;AVENIDA AGREIA DE HAIA,276/ 280;03694-000;PQ.PAINEIRAS;São Paulo;São Paulo
2009;2009/01;08.353.555/0001-29;A AGUIAR ACESSORIOS AUTOMOTIVOS ME;AV GUARULHOS, 3966;07030-001;PONTE GRANDE;Guarulhos;São Paulo
2009;2009/06;60.519.311/0001-93;A AKESAKA COSMÉTICOS LTDA.;RUA DR. AURELIANO BARREIROS, 25;08210-450;Sem Informação;São Paulo;São Paulo
2008;2008/10;51.846.830/0001-75;A ALUG. RESP. LJ SIMBOLICA UNIÃO R. PRETO - 162;RUA SÃO JOSE, 113;15014-500;Sem Informação;São José do Rio Preto;São Paulo
2011;2011/10;61.284.618/0001-15;A ALUGAASOLDA ALUGUEL DE SOLDA LTDA;AV JOAO PAULO ABLAS,500;06711-250;JARDIM DA GLORIA;Cotia;São Paulo
2010;2010/09;68.999.572/0001-60;A ALUGAMAQUINAS COM. E SER. LTDA.;AV. ALEXANDRE COLARES, 946;05106-000;VILA JAGUARA;São Paulo;São Paulo
2010;2010/08;68.999.572/0001-60;A ALUGAMAQUINAS COM. E SER. LTDA.;AV. ALEXANDRE COLARES, 946;05106-000;VILA JAGUARA;São Paulo;São Paulo
2011;2011/05;68.999.572/0001-60;A ALUGAMAQUINAS COM. E SER. LTDA.;AV. ALEXANDRE COLARES, 946;05106-000;VILA JAGUARA;São Paulo;São Paulo
2008;2008/12;07.314.011/0001-95;A ALVARES SOARES ME;AVENIDA DR MOURA RIBEIRO,76;11070-060;MARAPE;Santos;São Paulo
2010;2010/12;04.147.204/0001-00;A ALVES LTDA;VIA ANHANGUERA, KM 147,5;13487-170;JD NOVA LIMEIRA;Limeira;São Paulo
2009;2009/03;04.147.204/0001-00;A ALVES LTDA;VIA ANHANGUERA, KM 147,5;13400-000;JD. NOVA LIMEIRA;Piracicaba;São Paulo
2011;2011/07;53.309.852/0001-21;A ALVES S A INDUSTRIA E COMERCIO;AV MARGINAL ESQUERDA,1911;14620-000;JARDIM CIDADE ALTA;Orlândia;São Paulo
2008;2008/12;07.395.078/0001-00;A AMARO DE SOUSA MOREIRA ANTIGUIDADES ME;AV ANA COSTA,530;11060-002;GONZAGA;Santos;São Paulo
2009;2009/02;07.848.795/0001-31;A ANDRADE DA COSTA ME;AV. DANILO GALEAZZI, 2162;15051-000;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/12;52.765.468/0001-70;A ANFORA EMBALAGENS, ACESSORIOS E UTILIDADES EM GE;R BERNARDINO  DE  CAMPOS 407;13080-150;CENTRO;Campinas;São Paulo
2008;2008/11;08.140.210/0001-97;A ANISIO SANTANA MONT DE ANDAIMES E SERVICOS;AVENIDA SENADOR TEOTôNIO VILELA, 261;04801-000;CIDADE DUTRA;São Paulo;São Paulo
2011;2011/10;10.317.928/0001-58;A APARECIDO DA SILVA ME;ROD VIC DR NELSON BARBIERI, KM 05, ARARAQUARA;14800-000;SíTIO SANTA ISABEL;Araraquara;São Paulo
2008;2008/12;56.260.474/0001-27;A AQUARELA COM. DE TINTAS LTDA EPP;AV SENADOR FEIJO,438;11015-505;VILA MATHIAS;Santos;São Paulo
2009;2009/12;01.356.206/0001-11;A ARTE EM CADEIRAS LTDA;RUA MATEUS GROU,576;05415-040;PINHEIROS;São Paulo;São Paulo
2011;2011/09;05.979.175/0001-06;A ARUTIM JUNIOR CALCADOS EPP;RUA DEZOITO,866;14780-060;CENTRO;Barretos;São Paulo
2010;2010/08;01.307.886/0001-83;A ATIVA COMERCIAL LTDA ME;R. CHARLES DARWIN, 517;04379-010;VL STA CATARINA;São Paulo;São Paulo
2008;2008/12;44.972.487/0001-40;A ATLANTICA SERVICOS E COMERCIO LTDA;R DR COCHRANE,119;11013-100;PAQUETA;Santos;São Paulo
2008;2008/12;03.964.744/0001-14;A AUGUSTO CARDOSO SAO SEBASTIAO ME;RUA IPIRANGA 160 LOJA 14;11600-000;CENTRO;São Sebastião;São Paulo
2010;2010/06;03.439.252/0001-00;A AUTOMOTIVO VCR REPAROS LTDA EPP;AVENIDA CORIFEU DE AZEVEDO MARQUES,152, 160;05582-000;BUTANTA;São Paulo;São Paulo
2010;2010/06;03.439.252/0001-00;A AUTOMOTIVO VCR REPAROS LTDA EPP;AVENIDA CORIFEU DE AZEVEDO MARQUES,152, 160;05582-000;BUTANTA;São Paulo;São Paulo
2011;2011/06;61.278.875/0001-44;A AZEVEDO COM DE OLEOS LTDA;RUA DIANOPOLIS, 1070;03126-007;PARQUE DA MOOCA;São Paulo;São Paulo
2010;2010/03;61.278.875/0001-44;A AZEVEDO COM DE OLEOS LTDA;RUA DIANOPOLIS, 1070;03126-007;Sem Informação;São Paulo;São Paulo
2009;2009/04;00.998.367/0001-46;A B A ESQUAD DE ALUMINIO LTDA ME;RUA CANGALHA,27;05108-110;JD MARISA;São Paulo;São Paulo
2009;2009/08;00.998.367/0001-46;A B A ESQUAD DE ALUMINIO LTDA ME;RUA CANGALHA,27;05108-110;JD.MARISA;São Paulo;São Paulo
2009;2009/07;64.125.438/0001-89;A B C BASCULANTE MANUTENCAO INDL LTDA ME;RUA TOCANTINS,159;09030-190;VILA ALZIRA;Santo André;São Paulo
2008;2008/12;03.791.169/0001-03;A B C MARMORES E GRANITOS LTDA ME;AV NOSSA SENHORA DE FATIMA,499;11085-203;CHICO DE PAULA;Santos;São Paulo
2008;2008/12;58.130.519/0001-74;A B CASTRO E CIA LTDA;R MARTIM AFONSO,189;11080-160;CENTRO;Santos;São Paulo
2011;2011/03;58.130.519/0001-74;A B CASTRO E CIA LTDA ME;R MARTIM AFONSO,189;11080-160;CENTRO;Santos;São Paulo
2010;2010/11;04.031.775/0001-85;A B D SOTO ITAPEVA ME;R LUIZ PIMENTEL MATOS, N 85;18410-630;DISTRITO INDUSTRIAL;Itapeva;São Paulo
2009;2009/05;04.031.775/0001-85;A B D SOTO ITAPEVA ME;RUA LUIZ PIMENTEL MATOS, 85;18410-630;DISTRITO INDUSTRIAL;Itapeva;São Paulo
2009;2009/05;08.180.186/0001-10;A B DE MORAIS JUNIOR ME;RUA EMILIO BRUXELAS,4305;14405-184;PAROUE SAO JORGE;Franca;São Paulo
2011;2011/10;10.755.473/0001-52;A B DO AMARAL CONSTRUCAO;RUA IARA, 99;11680-000;ITAGUÁ;Ubatuba;São Paulo
2009;2009/01;05.520.635/0001-33;A B DO NASCIMENTO MARILIA ME;AV JOãO RAMALHO, 899;17520-240;PQ SÃO JORGE;Marília;São Paulo
2008;2008/07;61.059.838/0003-07;A B E A COLEGIO DIVINO SALVADOR;RUA GENERAL CARNEIRO,105;13202-590;VILA ARENS;Jundiaí;São Paulo
2009;2009/11;03.476.811/0267-03;A B F COMÉRCIO ADMINISTRAÇÃO & PLANEJAMENTO OPERACIONAL;AV GAL. CARNEIRO, 914;18043-003;VILA LUCY;Sorocaba;São Paulo
2008;2008/10;07.058.049/0001-44;A B FERREIRA LIMPEZA;AV. AURELIO BISCASSI, 641 - FUNDOS;15053-180;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/12;60.871.118/0001-17;A B GARCEZ COMERCIO IND E CONTR SA;RUA LEONCIO DE CARVALHO,242;04003-010;PARAISO;São Paulo;São Paulo
2008;2008/10;67.516.245/0001-47;A B GERVAZIO DROGARIA LTDA ME;RUA MONTE APRAZIVEL, 4086;15040-260;ELDORADO;São José do Rio Preto;São Paulo
2008;2008/10;03.508.338/0001-47;A B M FACTORING FORM MERC LTDA;RUA SALDANHA MARINHO, 2815;15010-100;Sem Informação;São José do Rio Preto;São Paulo
2009;2009/08;65.566.853/0001-30;A B MARCUSSI ME;RUA MARCOS TOQUETAO,194;16021-345;JD JUSSARA;Araçatuba;São Paulo
2008;2008/10;69.932.770/0001-79;A B MOREIRA ME;RUA FREI REMBERTO LESSING, 985;15057-516;Sem Informação;São José do Rio Preto;São Paulo
2011;2011/06;02.256.225/0001-39;A B N VIDEO PRODUçõES LTDA ME;RUA DUQUE DE CAXIAS, 39;19900-000;Sem Informação;Ourinhos;São Paulo
2010;2010/08;55.461.107/0001-29;A B RANAZZI E CIA LTDA;RUA SAINT MARTIN,85;17015-350;CENTRO;Bauru;São Paulo
2011;2011/10;05.759.871/0001-07;A B RODRIGUES PIZZAS ME;RUA VANOR JUNQUEIRA FRANCO,672;14701-110;CENTRO;Bebedouro;São Paulo
2011;2011/10;05.759.871/0001-07;A B RODRIGUES PIZZAS ME;RUA VANOR JUNQUEIRA FRANCO,672;14701-110;CENTRO;Bebedouro;São Paulo
2009;2009/12;05.162.970/0001-07;A B V POINT SUPER LANCHES LTDA;PRACA FLORIANO PEIXOTO,266;04751-030;SANTO AMARO;São Paulo;São Paulo
2010;2010/07;05.162.970/0001-07;A B V POINT SUPER LANCHES LTDA;PRACA FLORIANO PEIXOTO,266;04751-030;SANTO AMARO;São Paulo;São Paulo
2011;2011/06;05.162.970/0001-07;A B V POINT SUPER LANCHES LTDA;PRACA FLORIANO PEIXOTO,266;04751-030;SANTO AMARO;São Paulo;São Paulo
2008;2008/11;43.959.386/0001-76;A BAIUCA LTDA;RUA RIO GRANDE DO SUL,1389;18705-010;CENTRO;Avaré;São Paulo
2008;2008/10;03.051.345/0001-62;A BARBOSA COMÉRCIO E CONFECÇÕES E DECORAÇÕES LTDA;AV. MANOEL GOULART, 2400 - LOJAS 272 E 273;19060-000;JD. DAS ROSAS;Presidente Prudente;São Paulo
2008;2008/12;44.981.447/0001-64;A BARBOSA RAMOS E RAMOS LTDA EPP;AV MAL FLORIANO PEIXOTO,145;11060-301;GONZAGA;Santos;São Paulo
2010;2010/03;05.431.312/0001-73;A BARBUR COCO ME;RUA ACURUI,197;03355-000;VILA FORMOSA;São Paulo;São Paulo
2009;2009/01;08.601.343/0001-13;A BARONEZA NOIVAS E FESTA LTDA. ME;BARAO DO ITAIM,177;13300-160;CENTRO;Itu;São Paulo
2011;2011/02;12.517.887/0001-79;A BARROS E CIA LTDA.;OBRA EM BAURU;17026-887;Sem Informação;Bauru;São Paulo
2009;2009/04;05.999.752/0001-21;A BAVARESCO FILHO OCULOS EPP;DR FRANCISCO MESQUITA,1000 - LJ 248;03153-001;QUINTA DA PAINEIRA;São Paulo;São Paulo
2008;2008/12;03.453.749/0001-82;A BECHELLI DUARTE ME;AVN RUI BARBOSA,72;11740-000;CENTRO;Itanhaém;São Paulo
2008;2008/08;01.156.064/0001-49;A BELLA ART CAMA, MESA E BANHO LTDA;RUA ORIENTE,420;03016-000;BRAS;São Paulo;São Paulo
2008;2008/08;04.041.720/0001-56;A BENTO LAJES ME;R COQUEIRO CARANDA, 205;08161-420;JD DOS IPE;São Paulo;São Paulo
2008;2008/12;09.163.898/0001-93;A BIG PIZZA DE SANTOS LTDA ME;AV AFONSO PENA,66;11020-000;BOQUEIRAO;Santos;São Paulo
2011;2011/05;63.099.725/0001-07;A BIROSCA BAR REST PIZZARIA LTDA EPP;R CANUTO DO VAL,9;01224-040;SANTA CECILIA;São Paulo;São Paulo
2012;2012/05;63.099.725/0001-07;A BIROSCA BAR REST PIZZARIA LTDA EPP;R CANUTO DO VAL,9;01224-040;SANTA CECILIA;São Paulo;São Paulo
2010;2010/02;07.737.623/0014-05;A BODYTECH PARTICIPACOES SA;AVENIDA REBOUCAS,3970;05402-918;PINHEIROS;São Paulo;São Paulo
2009;2009/08;52.108.164/0001-30;A BOLETTI & CIA LTDA;R JOAO SANTANA LEITE 470;06501-238;CAMPO DA VILA;Santana de Parnaíba;São Paulo
2011;2011/12;52.108.164/0001-30;A BOLETTI E CIA LTDA;R JOAO SANTANA LEITE,470;06501-238;JARDIM PARNAIBA;Santana de Parnaíba;São Paulo
2009;2009/01;73.126.820/0001-06;A BORGES DOS SANTOS FRANCA ME;FRANCA;14400-000;FRANCA;Franca;São Paulo
2009;2009/05;67.728.048/0001-91;A BOTICA DE SAO CAETANO LTDA ME;RUA MANOEL COELHO,693;09510-111;CENTRO;São Caetano do Sul;São Paulo
2008;2008/10;01.166.758/0001-67;A BRASIGAL DE ITARARE CONF LTDA ME;RUA SAO PEDRO,1357;18460-000;CENTRO;Itararé;São Paulo
2012;2012/03;07.088.165/0001-06;A BRASIL FORNECIMENTO DE REFEICOES LTDA;R DES URBANO MARCONDES,188;02076-000;V GUILHERME;São Paulo;São Paulo
2010;2010/06;74.662.883/0001-31;A BRASILEIRA REST DE FACHADAS LATDA.;RUA MARTIM FRANCISCO, 315;01000-000;SANTA CECíLIA;São Paulo;São Paulo
2008;2008/12;00.943.832/0001-41;A BRASSOLATI S J RIO PRETO ME;AV. BRASIL, 1722;15030-570;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/10;60.580.016/0001-42;A BRONZINOX TELAS METALICAS E SINT LTDA;R MANUEL FIGUEREDO LANDIM,108;04693-130;SANTO AMARO;São Paulo;São Paulo
2008;2008/09;05.313.810/0001-11;A BUTOLO STD X REG SC LTDA;TRAV BASILIO DE CAMARGO , 474;13416-355;Sem Informação;Piracicaba;São Paulo
2009;2009/05;09.674.981/0001-27;A C A GRATÃO PAISAGISMO ME;RODOVIA SP 255, KM 70;14820-000;ZONA RURAL;Américo Brasiliense;São Paulo
2011;2011/05;64.159.692/0001-06;A C A SANTOS ME;R DR TEIXEIRA DE CAMARGO, 689;19800-000;Sem Informação;Assis;São Paulo
2011;2011/02;64.159.692/0001-06;A C A SANTOS ME;R DR TEIXEIRA DE CAMARGO, 689;19800-000;Sem Informação;Assis;São Paulo
2010;2010/08;64.159.692/0001-06;A C A SANTOS ME;R JOAQUIM CARVALHO MOTA, 484;19800-000;VL RODRIGUES;Assis;São Paulo
2008;2008/10;04.557.687/0001-11;A C A TORRESILHA DROGARIA ME;AV. MIRASSOLANDIA, 2565;15047-000;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/09;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2009;2009/01;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2009;2009/07;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2009;2009/10;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2010;2010/08;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2011;2011/04;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2011;2011/02;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2011;2011/07;60.704.863/0001-71;A C AGRO MERCANTIL LTDA;RUA ANTONIO DE GOUVEIA GIUDICE,389;05460-000;ALTO PINHEIROS;São Paulo;São Paulo
2009;2009/03;08.667.086/0001-12;A C AMORE MERCEARIA ME;RUA JOÃO POMPEO FILHO, 237;13480-000;LARDIM LAGO AZUL;Limeira;São Paulo
2009;2009/08;04.016.008/0001-05;A C ARAUJO LTDA;RUA ARCEBURGO, 13-B;08245-140;JD UBIRAJARA;São Paulo;São Paulo
2008;2008/11;04.016.008/0001-05;A C ARAUJO LTDA;RUA ARCEBURGO,13;08245-140;JD UBIRAJARA;São Paulo;São Paulo
2008;2008/09;04.016.008/0001-05;A C ARAUJO LTDA;RUA ARCEBURGO,13;08245-140;JD UBIRAJARA;São Paulo;São Paulo
2009;2009/04;04.016.008/0001-05;A C ARAUJO LTDA;RUA ARCEBURGO,13;08245-140;JD UBIRAJARA;São Paulo;São Paulo
2009;2009/09;10.362.590/0001-56;A C B DOMINGOS TRANSPORTES ME;R NINFA PIETRAROIA, 294;17511-350;PALMITAL;Marília;São Paulo
2010;2010/04;02.525.109/0002-59;A C BARBOSA S/C LTDA;RUA ALFREDO DE TOLEDO, 604;15480-000;CENTRO;Orindiúva;São Paulo
2010;2010/04;02.525.109/0001-78;A C BARBOSA S/S LTDA;AV. OTHENEVIL LUIZ ARANTES, 127;15490-000;CENTRO;Paulo de Faria;São Paulo
2009;2009/02;08.795.801/0001-00;A C BETONI ME;RUA JOSE VICENTE DE BARROS,2803;12061-001;AREAO;Taubaté;São Paulo
2008;2008/10;04.019.353/0001-94;A C BITENCOURT PADARIA ME;AV CORONEL MARCIANO,425;12608-570;SANTO ANTONIO;Lorena;São Paulo
2008;2008/10;04.982.505/0001-50;A C CACERES ME;AV. PAULO DE OLIVEIRA E SILVA, 870;15081-140;JD. SÃO MARCOS;São José do Rio Preto;São Paulo
2009;2009/06;04.982.505/0001-50;A C CACERES ME;RUA PAULO DE OLIVEIRA SILVA, 870;15081-140;JD SAO MARCOS;São José do Rio Preto;São Paulo
2011;2011/11;09.264.115/0001-68;A C CANTARINO MOREIRA ME;AV ELIAS ABRAO, 1191;14406-363;SAO JOAQUIM;Franca;São Paulo
2011;2011/11;09.264.115/0001-68;A C CANTARINO MOREIRA ME;AV ELIAS ABRAO, 1191;14406-363;SAO JOAQUIM;Franca;São Paulo
2009;2009/08;09.264.115/0001-68;A C CANTARINO MOREIRA ME;RUA MAJOR MOURA MATTOS,1111;14406-528;JARDIM DERMINIO;Franca;São Paulo
2008;2008/12;08.193.086/0001-28;A C CAPUZI DROGARIA - ME;RUA DOM JOSE JOAQUIM GONÇALVES, 561;15044-250;SOLO SAGRADO;São José do Rio Preto;São Paulo
2009;2009/08;46.745.733/0001-56;A C CINTRA E IRMAO LTDA ME;MAURILIO COMOGLIO,27;12460-000;VILA ABERNESSIA;Campos do Jordão;São Paulo
2011;2011/03;00.176.935/0001-23;A C CINTRA FRANCA ME;AV PRESIDENTE VARGAS,1022;14401-120;CIDADE NOVA;Franca;São Paulo
2008;2008/12;00.566.748/0001-56;A C CONDE & CIA LTDA ME;RUA GENERAL GLICERIO, 3420;15015-400;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/06;02.717.757/0001-26;A C CONSTRUCOES E OBRAS LTDA;RUA DONA SANTINA 984;13405-367;VL RESENDE;Piracicaba;São Paulo
2011;2011/03;43.103.126/0001-02;A C CORREA E CIA LTDA;RUA ANGATURAMA,99;04164-010;VILA DAS MERCES;São Paulo;São Paulo
2011;2011/09;43.103.126/0001-02;A C CORREA E CIA LTDA;RUA ANGATURAMA,99;04164-010;VILA DAS MERCES;São Paulo;São Paulo
2009;2009/08;04.272.015/0001-60;A C DE ALMEIDA BRINDES EPP;AV PROFESSOR EDGARD SANTOS,27;03560-080;JARDIM MARINA;São Paulo;São Paulo
2008;2008/12;01.654.897/0001-30;A C DE CARVALHO SAO SEBASTIAO EPP;RUA BENEDITO ISIDORO DE MORAES 20;11600-000;JUQUEHY;São Sebastião;São Paulo
2011;2011/02;02.350.365/0001-71;A C DE FREITAS ENGLER GRACE;RUA GINO BALERINI,1120;14409-138;JARDIM PLANALTO;Franca;São Paulo
2010;2010/01;10.684.478/0001-31;A C DE OLIVEIRA ARAUJO ME;RUA TURIAçU, 507;01000-000;PERDIZES;São Paulo;São Paulo
2009;2009/08;10.684.478/0001-31;A C DE OLIVEIRA ARAúJO ME;RUA DOMINGOS DE MORAIS, 1018;04010-100;VILA MARIANA;São Paulo;São Paulo
2009;2009/10;04.348.593/0001-32;A C DE OLIVEIRA GIGLIO ME;AV SAO PAULO,133;13731-020;VILA SANTA ROSA;Mococa;São Paulo
2008;2008/10;01.958.272/0001-61;A C DO NASCIMENTO JUNIOR SORVETERIA ME;RUA MACHADO DE ASSIS, 323;15014-150;Sem Informação;São José do Rio Preto;São Paulo
2012;2012/01;11.087.378/0001-90;A C GARCIA GOMES DOS SANTOS E CIA LTDA ME;R ALFERES JOSE CAETANO, 724;13400-120;CENTRO;Piracicaba;São Paulo
2010;2010/11;52.268.059/0001-69;A C GONCALVES E CIA LTDA EPP;FAZ AGUA SANTA, KM 24, S/N;19500-000;TECAINDA;Martinópolis;São Paulo
2011;2011/07;10.353.301/0001-52;A C HOPCO CONFECÇÕES;SIQUEIRA CAMPOS, 444;18600-290;CENTRO;Botucatu;São Paulo
2010;2010/12;00.347.908/0001-76;A C INDUSTRIA MECANICA LTDA EPP;ESTRADA VELHA RIO SAO PAULO, KM 125,5;12247-000;FAZ. RONDA EUG. MELO;São José dos Campos;São Paulo
2012;2012/03;00.347.908/0001-76;A C INDUSTRIA MECANICA LTDA EPP;ESTRADA VELHA RIO SAO PAULO,125;12247-000;JD DAS FLORES;São José dos Campos;São Paulo
2010;2010/12;01.028.544/0001-24;A C INOX BAURU LTDA EPP;RUA LUIZ DE OLIVEIRA LIMA,2-40;17031-360;PARQUE PAULISTA;Bauru;São Paulo
2008;2008/10;07.895.449/0001-04;A C LOPES ELETRICA ME;AV. FRANCISCO PRESTES MAIA, 603;15061-360;Sem Informação;São José do Rio Preto;São Paulo
2011;2011/06;07.873.405/0001-83;A C MARTINS SOUSA LATICINIOS;RUA LINA MARIA PASQUALLE YANELLI,532;11705-060;JD ALOA;Praia Grande;São Paulo
2008;2008/10;04.568.246/0001-15;A C MIGAILIDES DE MENEZES MARINS ME;RUA DR RODRIGUES AZEVEDO,9;12600-000;CENTRO;Lorena;São Paulo
2010;2010/05;04.568.246/0001-15;A C MIGAILIDES DE MENEZES MARINS ME;RUA DR RODRIGUES AZEVEDO,9;12600-005;CENTRO;Lorena;São Paulo
2008;2008/10;04.297.369/0001-69;A C MODAS CONFECÇÕES ME;AV. SÃO JOSE DO RIO PRETO, 4005;15044-000;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/12;44.900.397/0001-43;A C MORELLI CIA LTDA;AV SENADOR FEIJO,318;11015-502;VILA MATHIAS;Santos;São Paulo
2008;2008/12;44.900.397/0001-43;A C MORELLI CIA LTDA;AV SENADOR FEIJO,318;11015-502;VILA MATHIAS;Santos;São Paulo
2010;2010/01;73.110.678/0001-09;A C N A NAVARRO CONFECCOES ME;AV PRES GETULIO VARGAS,60;16300-000;DISTRITO INDUSTRIAL;Penápolis;São Paulo
2011;2011/07;73.110.678/0001-09;A C N A NAVARRO CONFECCOES ME;AV PRES GETULIO VARGAS,60;16300-000;DISTRITO INDUSTRIAL;Penápolis;São Paulo
2009;2009/05;03.665.909/0001-57;A C N E SILVA FRANCA EPP;RUA DO COMERCIO,1984;14400-660;CENTRO;Franca;São Paulo
2008;2008/08;03.665.909/0001-57;A C N E SILVA FRANCA EPP;RUA DO COMERCIO,1984;14400-660;CENTRO;Franca;São Paulo
2011;2011/10;33.000.159/0001-65;A C NIELSEN DO BRASIL LTDA.;RUA MONTE CASTELO,55;06710-675;GRANJA VIANA;Cotia;São Paulo
2011;2011/05;33.000.159/0001-65;A C NIELSEN DO BRASIL LTDA.;RUA MONTE CASTELO,55;06710-675;GRANJA VIANA;Cotia;São Paulo
